_id,WeekEndingDate,Country,HBT,TreatmentLocation,DepartmentType,NumberOfAttendancesEpisode,NumberWithin4HoursEpisode,NumberOver4HoursEpisode,PercentageWithin4HoursEpisode,NumberOver8HoursEpisode,PercentageOver8HoursEpisode,NumberOver12HoursEpisode,PercentageOver12HoursEpisode
11743,20220814,S92000003,S08000031,C418H,Emergency Department,1145,739,406,64.5,116,10.1,20,1.7
11744,20220814,S92000003,S08000031,G513H,Emergency Department,1266,1235,31,97.6,0,0,0,0
11745,20220814,S92000003,S08000022,H212H,Emergency Department,213,203,10,95.3,0,0,0,0
11746,20220814,S92000003,S08000022,H103H,Emergency Department,221,190,31,86,8,3.6,1,0.5
11747,20220814,S92000003,S08000022,C121H,Emergency Department,184,170,14,92.4,0,0,0,0
11748,20220814,S92000003,S08000022,H202H,Emergency Department,775,575,200,74.2,34,4.4,2,0.3
11749,20220814,S92000003,S08000032,L302H,Emergency Department,1196,722,474,60.4,102,8.5,26,2.2
11750,20220814,S92000003,S08000032,L106H,Emergency Department,1236,704,532,57,135,10.9,19,1.5
11751,20220814,S92000003,S08000032,L308H,Emergency Department,1426,801,625,56.2,274,19.2,89,6.2
11752,20220814,S92000003,S08000024,S319H,Emergency Department,1021,947,74,92.8,3,0.3,1,0.1
11753,20220814,S92000003,S08000024,S314H,Emergency Department,2476,1127,1349,45.5,573,23.1,296,12
11754,20220814,S92000003,S08000024,S308H,Emergency Department,1094,734,360,67.1,129,11.8,53,4.8
11755,20220814,S92000003,S08000025,R103H,Emergency Department,159,152,7,95.6,1,0.6,0,0
11756,20220814,S92000003,S08000026,Z102H,Emergency Department,131,121,10,92.4,0,0,0,0
11757,20220814,S92000003,S08000030,T101H,Emergency Department,1191,995,196,83.5,1,0.1,0,0
11758,20220814,S92000003,S08000030,T202H,Emergency Department,469,392,77,83.6,4,0.9,2,0.4
11759,20220814,S92000003,S08000028,W107H,Emergency Department,130,130,0,100,0,0,0,0
11760,20220821,S92000003,S08000015,A210H,Emergency Department,600,413,187,68.8,89,14.8,54,9
11761,20220821,S92000003,S08000015,A111H,Emergency Department,1233,885,348,71.8,153,12.4,85,6.9
11762,20220821,S92000003,S08000016,B120H,Emergency Department,632,418,214,66.1,112,17.7,77,12.2
11763,20220821,S92000003,S08000017,Y146H,Emergency Department,664,526,138,79.2,32,4.8,6,0.9
11764,20220821,S92000003,S08000017,Y144H,Emergency Department,231,204,27,88.3,3,1.3,0,0
11765,20220821,S92000003,S08000029,F704H,Emergency Department,1266,759,507,60,128,10.1,10,0.8
11766,20220821,S92000003,S08000019,V217H,Emergency Department,1120,462,658,41.3,330,29.5,162,14.5
11767,20220821,S92000003,S08000020,N101H,Emergency Department,1047,535,512,51.1,131,12.5,19,1.8
11768,20220821,S92000003,S08000020,N411H,Emergency Department,597,436,161,73,68,11.4,28,4.7
11769,20220821,S92000003,S08000020,N121H,Emergency Department,289,267,22,92.4,1,0.3,0,0
11770,20220821,S92000003,S08000031,G107H,Emergency Department,1624,791,833,48.7,269,16.6,75,4.6
11771,20220821,S92000003,S08000031,C313H,Emergency Department,553,491,62,88.8,8,1.4,1,0.2
11772,20220821,S92000003,S08000031,G405H,Emergency Department,1902,948,954,49.8,287,15.1,89,4.7
11773,20220821,S92000003,S08000031,C418H,Emergency Department,1120,589,531,52.6,259,23.1,116,10.4
11774,20220821,S92000003,S08000031,G513H,Emergency Department,1240,1202,38,96.9,0,0,0,0
11775,20220821,S92000003,S08000022,H212H,Emergency Department,226,217,9,96,0,0,0,0
11776,20220821,S92000003,S08000022,H103H,Emergency Department,191,168,23,88,5,2.6,0,0
11777,20220821,S92000003,S08000022,C121H,Emergency Department,207,199,8,96.1,1,0.5,0,0
11778,20220821,S92000003,S08000022,H202H,Emergency Department,751,513,238,68.3,71,9.5,24,3.2
11779,20220821,S92000003,S08000032,L302H,Emergency Department,1306,617,689,47.2,173,13.2,60,4.6
11780,20220821,S92000003,S08000032,L106H,Emergency Department,1307,806,501,61.7,116,8.9,21,1.6
11781,20220821,S92000003,S08000032,L308H,Emergency Department,1370,782,588,57.1,232,16.9,88,6.4
11782,20220821,S92000003,S08000024,S319H,Emergency Department,995,941,54,94.6,0,0,0,0
11783,20220821,S92000003,S08000024,S314H,Emergency Department,2446,1078,1368,44.1,607,24.8,345,14.1
11784,20220821,S92000003,S08000024,S308H,Emergency Department,1100,803,297,73,102,9.3,43,3.9
11785,20220821,S92000003,S08000025,R103H,Emergency Department,174,150,24,86.2,3,1.7,2,1.1
11786,20220821,S92000003,S08000026,Z102H,Emergency Department,150,145,5,96.7,1,0.7,0,0
11787,20220821,S92000003,S08000030,T101H,Emergency Department,1109,1034,75,93.2,3,0.3,0,0
11788,20220821,S92000003,S08000030,T202H,Emergency Department,426,390,36,91.5,1,0.2,0,0
11789,20220821,S92000003,S08000028,W107H,Emergency Department,149,145,4,97.3,0,0,0,0
11790,20220828,S92000003,S08000015,A210H,Emergency Department,666,422,244,63.4,114,17.1,65,9.8
11791,20220828,S92000003,S08000015,A111H,Emergency Department,1287,911,376,70.8,164,12.7,73,5.7
11792,20220828,S92000003,S08000016,B120H,Emergency Department,636,394,242,61.9,124,19.5,87,13.7
11793,20220828,S92000003,S08000017,Y146H,Emergency Department,704,544,160,77.3,26,3.7,3,0.4
11794,20220828,S92000003,S08000017,Y144H,Emergency Department,296,267,29,90.2,4,1.4,1,0.3
11795,20220828,S92000003,S08000029,F704H,Emergency Department,1358,846,512,62.3,114,8.4,21,1.5
11796,20220828,S92000003,S08000019,V217H,Emergency Department,1152,627,525,54.4,117,10.2,30,2.6
11797,20220828,S92000003,S08000020,N101H,Emergency Department,1094,548,546,50.1,104,9.5,21,1.9
11798,20220828,S92000003,S08000020,N411H,Emergency Department,624,427,197,68.4,68,10.9,27,4.3
11799,20220828,S92000003,S08000020,N121H,Emergency Department,342,304,38,88.9,0,0,0,0
11800,20220828,S92000003,S08000031,G107H,Emergency Department,1483,878,605,59.2,100,6.7,8,0.5
11801,20220828,S92000003,S08000031,C313H,Emergency Department,613,470,143,76.7,19,3.1,2,0.3
11802,20220828,S92000003,S08000031,G405H,Emergency Department,1831,892,939,48.7,291,15.9,77,4.2
11803,20220828,S92000003,S08000031,C418H,Emergency Department,1116,650,466,58.2,200,17.9,66,5.9
11804,20220828,S92000003,S08000031,G513H,Emergency Department,1500,1447,53,96.5,0,0,0,0
11805,20220828,S92000003,S08000022,H212H,Emergency Department,221,186,35,84.2,4,1.8,0,0
11806,20220828,S92000003,S08000022,H103H,Emergency Department,179,162,17,90.5,2,1.1,1,0.6
11807,20220828,S92000003,S08000022,C121H,Emergency Department,204,187,17,91.7,1,0.5,0,0
11808,20220828,S92000003,S08000022,H202H,Emergency Department,787,563,224,71.5,72,9.1,27,3.4
11809,20220828,S92000003,S08000032,L302H,Emergency Department,1206,723,483,60,100,8.3,31,2.6
11810,20220828,S92000003,S08000032,L106H,Emergency Department,1294,847,447,65.5,72,5.6,19,1.5
11811,20220828,S92000003,S08000032,L308H,Emergency Department,1423,782,641,55,249,17.5,74,5.2
11812,20220828,S92000003,S08000024,S319H,Emergency Department,1075,1007,68,93.7,5,0.5,2,0.2
11813,20220828,S92000003,S08000024,S314H,Emergency Department,2374,926,1448,39,657,27.7,346,14.6
11814,20220828,S92000003,S08000024,S308H,Emergency Department,1086,764,322,70.3,117,10.8,60,5.5
11815,20220828,S92000003,S08000025,R103H,Emergency Department,143,122,21,85.3,3,2.1,0,0
11816,20220828,S92000003,S08000026,Z102H,Emergency Department,154,147,7,95.5,0,0,0,0
11817,20220828,S92000003,S08000030,T101H,Emergency Department,1172,1031,141,88,1,0.1,0,0
11818,20220828,S92000003,S08000030,T202H,Emergency Department,435,409,26,94,1,0.2,0,0
11819,20220828,S92000003,S08000028,W107H,Emergency Department,136,129,7,94.9,0,0,0,0
11820,20220904,S92000003,S08000015,A210H,Emergency Department,606,394,212,65,103,17,65,10.7
11821,20220904,S92000003,S08000015,A111H,Emergency Department,1328,927,401,69.8,184,13.9,114,8.6
11822,20220904,S92000003,S08000016,B120H,Emergency Department,611,395,216,64.6,83,13.6,48,7.9
11823,20220904,S92000003,S08000017,Y146H,Emergency Department,756,587,169,77.6,38,5,12,1.6
11824,20220904,S92000003,S08000017,Y144H,Emergency Department,274,253,21,92.3,1,0.4,0,0
11825,20220904,S92000003,S08000029,F704H,Emergency Department,1388,831,557,59.9,111,8,15,1.1
11826,20220904,S92000003,S08000019,V217H,Emergency Department,1217,513,704,42.2,260,21.4,74,6.1
11827,20220904,S92000003,S08000020,N101H,Emergency Department,1050,589,461,56.1,85,8.1,10,1
11828,20220904,S92000003,S08000020,N411H,Emergency Department,574,445,129,77.5,57,9.9,21,3.7
11829,20220904,S92000003,S08000020,N121H,Emergency Department,376,333,43,88.6,2,0.5,1,0.3
11830,20220904,S92000003,S08000031,G107H,Emergency Department,1608,955,653,59.4,132,8.2,25,1.6
11831,20220904,S92000003,S08000031,C313H,Emergency Department,581,483,98,83.1,15,2.6,2,0.3
11832,20220904,S92000003,S08000031,G405H,Emergency Department,1800,973,827,54.1,222,12.3,36,2
11833,20220904,S92000003,S08000031,C418H,Emergency Department,1138,685,453,60.2,187,16.4,57,5
11834,20220904,S92000003,S08000031,G513H,Emergency Department,1676,1624,52,96.9,0,0,0,0
11835,20220904,S92000003,S08000022,H212H,Emergency Department,181,166,15,91.7,3,1.7,1,0.6
11836,20220904,S92000003,S08000022,H103H,Emergency Department,227,196,31,86.3,6,2.6,2,0.9
11837,20220904,S92000003,S08000022,C121H,Emergency Department,193,173,20,89.6,3,1.6,1,0.5
11838,20220904,S92000003,S08000022,H202H,Emergency Department,808,611,197,75.6,31,3.8,6,0.7
11839,20220904,S92000003,S08000032,L302H,Emergency Department,1254,650,604,51.8,196,15.6,79,6.3
11840,20220904,S92000003,S08000032,L106H,Emergency Department,1400,933,467,66.6,92,6.6,13,0.9
11841,20220904,S92000003,S08000032,L308H,Emergency Department,1385,767,618,55.4,249,18,104,7.5
11842,20220904,S92000003,S08000024,S319H,Emergency Department,1241,1166,75,94,3,0.2,0,0
11843,20220904,S92000003,S08000024,S314H,Emergency Department,2239,988,1251,44.1,511,22.8,237,10.6
11844,20220904,S92000003,S08000024,S308H,Emergency Department,1111,814,297,73.3,123,11.1,84,7.6
11845,20220904,S92000003,S08000025,R103H,Emergency Department,137,124,13,90.5,1,0.7,0,0
11846,20220904,S92000003,S08000026,Z102H,Emergency Department,164,158,6,96.3,0,0,0,0
11847,20220904,S92000003,S08000030,T101H,Emergency Department,1133,1018,115,89.8,2,0.2,0,0
11848,20220904,S92000003,S08000030,T202H,Emergency Department,468,423,45,90.4,1,0.2,0,0
11849,20220904,S92000003,S08000028,W107H,Emergency Department,121,119,2,98.3,0,0,0,0
11850,20220911,S92000003,S08000015,A210H,Emergency Department,650,428,222,65.8,120,18.5,69,10.6
11851,20220911,S92000003,S08000015,A111H,Emergency Department,1244,837,407,67.3,169,13.6,102,8.2
11852,20220911,S92000003,S08000016,B120H,Emergency Department,623,399,224,64,73,11.7,44,7.1
11853,20220911,S92000003,S08000017,Y146H,Emergency Department,682,502,180,73.6,62,9.1,21,3.1
11854,20220911,S92000003,S08000017,Y144H,Emergency Department,320,280,40,87.5,8,2.5,1,0.3
11855,20220911,S92000003,S08000029,F704H,Emergency Department,1401,788,613,56.2,167,11.9,31,2.2
11856,20220911,S92000003,S08000019,V217H,Emergency Department,1137,431,706,37.9,357,31.4,139,12.2
11857,20220911,S92000003,S08000020,N101H,Emergency Department,1092,522,570,47.8,190,17.4,35,3.2
11858,20220911,S92000003,S08000020,N411H,Emergency Department,615,468,147,76.1,32,5.2,9,1.5
11859,20220911,S92000003,S08000020,N121H,Emergency Department,340,316,24,92.9,1,0.3,0,0
11860,20220911,S92000003,S08000031,G107H,Emergency Department,1638,994,644,60.7,161,9.8,29,1.8
11861,20220911,S92000003,S08000031,C313H,Emergency Department,599,431,168,72,37,6.2,10,1.7
11862,20220911,S92000003,S08000031,G405H,Emergency Department,1902,869,1033,45.7,310,16.3,115,6
11863,20220911,S92000003,S08000031,C418H,Emergency Department,1129,643,486,57,217,19.2,67,5.9
11864,20220911,S92000003,S08000031,G513H,Emergency Department,1661,1468,193,88.4,0,0,0,0
11865,20220911,S92000003,S08000022,H212H,Emergency Department,240,219,21,91.3,1,0.4,0,0
11866,20220911,S92000003,S08000022,H103H,Emergency Department,204,173,31,84.8,3,1.5,2,1
11867,20220911,S92000003,S08000022,C121H,Emergency Department,205,179,26,87.3,1,0.5,0,0
11868,20220911,S92000003,S08000022,H202H,Emergency Department,793,603,190,76,44,5.5,7,0.9
11869,20220911,S92000003,S08000032,L302H,Emergency Department,1244,643,601,51.7,180,14.5,75,6
11870,20220911,S92000003,S08000032,L106H,Emergency Department,1278,673,605,52.7,207,16.2,43,3.4
11871,20220911,S92000003,S08000032,L308H,Emergency Department,1354,702,652,51.8,292,21.6,126,9.3
11872,20220911,S92000003,S08000024,S319H,Emergency Department,1213,1125,88,92.7,1,0.1,1,0.1
11873,20220911,S92000003,S08000024,S314H,Emergency Department,2319,900,1419,38.8,659,28.4,331,14.3
11874,20220911,S92000003,S08000024,S308H,Emergency Department,1161,811,350,69.9,151,13,84,7.2
11875,20220911,S92000003,S08000025,R103H,Emergency Department,156,128,28,82.1,1,0.6,0,0
11876,20220911,S92000003,S08000026,Z102H,Emergency Department,178,163,15,91.6,1,0.6,0,0
11877,20220911,S92000003,S08000030,T101H,Emergency Department,1211,1005,206,83,7,0.6,0,0
11878,20220911,S92000003,S08000030,T202H,Emergency Department,463,422,41,91.1,1,0.2,0,0
11879,20220911,S92000003,S08000028,W107H,Emergency Department,131,129,2,98.5,0,0,0,0
11880,20220918,S92000003,S08000015,A210H,Emergency Department,591,387,204,65.5,109,18.4,72,12.2
11881,20220918,S92000003,S08000015,A111H,Emergency Department,1232,853,379,69.2,161,13.1,94,7.6
11882,20220918,S92000003,S08000016,B120H,Emergency Department,584,396,188,67.8,73,12.5,53,9.1
11883,20220918,S92000003,S08000017,Y146H,Emergency Department,754,487,267,64.6,59,7.8,15,2
11884,20220918,S92000003,S08000017,Y144H,Emergency Department,265,224,41,84.5,7,2.6,2,0.8
11885,20220918,S92000003,S08000029,F704H,Emergency Department,1343,759,584,56.5,171,12.7,42,3.1
11886,20220918,S92000003,S08000019,V217H,Emergency Department,1205,558,647,46.3,260,21.6,71,5.9
11887,20220918,S92000003,S08000020,N101H,Emergency Department,1057,521,536,49.3,174,16.5,44,4.2
11888,20220918,S92000003,S08000020,N411H,Emergency Department,594,431,163,72.6,55,9.3,18,3
11889,20220918,S92000003,S08000020,N121H,Emergency Department,345,311,34,90.1,1,0.3,0,0
11890,20220918,S92000003,S08000031,G107H,Emergency Department,1576,960,616,60.9,115,7.3,17,1.1
11891,20220918,S92000003,S08000031,C313H,Emergency Department,577,470,107,81.5,31,5.4,7,1.2
11892,20220918,S92000003,S08000031,G405H,Emergency Department,1807,1009,798,55.8,176,9.7,48,2.7
11893,20220918,S92000003,S08000031,C418H,Emergency Department,1051,674,377,64.1,106,10.1,17,1.6
11894,20220918,S92000003,S08000031,G513H,Emergency Department,1669,1478,191,88.6,0,0,0,0
11895,20220918,S92000003,S08000022,H212H,Emergency Department,211,191,20,90.5,1,0.5,1,0.5
11896,20220918,S92000003,S08000022,H103H,Emergency Department,188,154,34,81.9,6,3.2,3,1.6
11897,20220918,S92000003,S08000022,C121H,Emergency Department,181,154,27,85.1,4,2.2,0,0
11898,20220918,S92000003,S08000022,H202H,Emergency Department,744,513,231,69,50,6.7,6,0.8
11899,20220918,S92000003,S08000032,L302H,Emergency Department,1226,661,565,53.9,149,12.2,58,4.7
11900,20220918,S92000003,S08000032,L106H,Emergency Department,1295,859,436,66.3,96,7.4,13,1
11901,20220918,S92000003,S08000032,L308H,Emergency Department,1299,769,530,59.2,212,16.3,91,7
11902,20220918,S92000003,S08000024,S319H,Emergency Department,1187,1081,106,91.1,1,0.1,0,0
11903,20220918,S92000003,S08000024,S314H,Emergency Department,2366,1055,1311,44.6,495,20.9,229,9.7
11904,20220918,S92000003,S08000024,S308H,Emergency Department,1079,719,360,66.6,123,11.4,57,5.3
11905,20220918,S92000003,S08000025,R103H,Emergency Department,139,126,13,90.6,3,2.2,0,0
11906,20220918,S92000003,S08000026,Z102H,Emergency Department,153,145,8,94.8,0,0,0,0
11907,20220918,S92000003,S08000030,T101H,Emergency Department,1157,1018,139,88,7,0.6,0,0
11908,20220918,S92000003,S08000030,T202H,Emergency Department,423,409,14,96.7,0,0,0,0
11909,20220918,S92000003,S08000028,W107H,Emergency Department,113,112,1,99.1,0,0,0,0
11910,20220925,S92000003,S08000015,A210H,Emergency Department,637,394,243,61.9,128,20.1,91,14.3
11911,20220925,S92000003,S08000015,A111H,Emergency Department,1191,846,345,71,166,13.9,113,9.5
11912,20220925,S92000003,S08000016,B120H,Emergency Department,557,414,143,74.3,32,5.7,14,2.5
11913,20220925,S92000003,S08000017,Y146H,Emergency Department,714,502,212,70.3,58,8.1,24,3.4
11914,20220925,S92000003,S08000017,Y144H,Emergency Department,275,236,39,85.8,5,1.8,3,1.1
11915,20220925,S92000003,S08000029,F704H,Emergency Department,1289,721,568,55.9,227,17.6,101,7.8
11916,20220925,S92000003,S08000019,V217H,Emergency Department,1121,439,682,39.2,346,30.9,199,17.8
11917,20220925,S92000003,S08000020,N101H,Emergency Department,1047,518,529,49.5,156,14.9,25,2.4
11918,20220925,S92000003,S08000020,N411H,Emergency Department,588,414,174,70.4,62,10.5,28,4.8
11919,20220925,S92000003,S08000020,N121H,Emergency Department,355,299,56,84.2,2,0.6,0,0
11920,20220925,S92000003,S08000031,G107H,Emergency Department,1589,974,615,61.3,168,10.6,19,1.2
11921,20220925,S92000003,S08000031,C313H,Emergency Department,545,450,95,82.6,11,2,1,0.2
11922,20220925,S92000003,S08000031,G405H,Emergency Department,1857,986,871,53.1,252,13.6,46,2.5
11923,20220925,S92000003,S08000031,C418H,Emergency Department,1004,744,260,74.1,74,7.4,13,1.3
11924,20220925,S92000003,S08000031,G513H,Emergency Department,1473,1391,82,94.4,4,0.3,0,0
11925,20220925,S92000003,S08000022,H212H,Emergency Department,191,173,18,90.6,0,0,0,0
11926,20220925,S92000003,S08000022,H103H,Emergency Department,185,159,26,85.9,2,1.1,0,0
11927,20220925,S92000003,S08000022,C121H,Emergency Department,173,166,7,96,0,0,0,0
11928,20220925,S92000003,S08000022,H202H,Emergency Department,725,480,245,66.2,76,10.5,17,2.3
11929,20220925,S92000003,S08000032,L302H,Emergency Department,1141,617,524,54.1,139,12.2,47,4.1
11930,20220925,S92000003,S08000032,L106H,Emergency Department,1217,787,430,64.7,89,7.3,20,1.6
11931,20220925,S92000003,S08000032,L308H,Emergency Department,1334,752,582,56.4,261,19.6,95,7.1
11932,20220925,S92000003,S08000024,S319H,Emergency Department,1229,1127,102,91.7,2,0.2,0,0
11933,20220925,S92000003,S08000024,S314H,Emergency Department,2371,1046,1325,44.1,564,23.8,250,10.5
11934,20220925,S92000003,S08000024,S308H,Emergency Department,1032,728,304,70.5,105,10.2,32,3.1
11935,20220925,S92000003,S08000025,R103H,Emergency Department,140,126,14,90,0,0,0,0
11936,20220925,S92000003,S08000026,Z102H,Emergency Department,183,171,12,93.4,0,0,0,0
11937,20220925,S92000003,S08000030,T101H,Emergency Department,1176,1008,168,85.7,5,0.4,0,0
11938,20220925,S92000003,S08000030,T202H,Emergency Department,479,440,39,91.9,4,0.8,2,0.4
11939,20220925,S92000003,S08000028,W107H,Emergency Department,103,99,4,96.1,0,0,0,0
11940,20221002,S92000003,S08000015,A210H,Emergency Department,607,373,234,61.4,133,21.9,82,13.5
11941,20221002,S92000003,S08000015,A111H,Emergency Department,1266,862,404,68.1,197,15.6,126,10
11942,20221002,S92000003,S08000016,B120H,Emergency Department,565,394,171,69.7,54,9.6,30,5.3
11943,20221002,S92000003,S08000017,Y146H,Emergency Department,655,466,189,71.1,61,9.3,22,3.4
11944,20221002,S92000003,S08000017,Y144H,Emergency Department,309,255,54,82.5,10,3.2,1,0.3
11945,20221002,S92000003,S08000029,F704H,Emergency Department,1298,748,550,57.6,255,19.6,139,10.7
11946,20221002,S92000003,S08000019,V217H,Emergency Department,1138,531,607,46.7,347,30.5,185,16.3
11947,20221002,S92000003,S08000020,N101H,Emergency Department,1117,486,631,43.5,272,24.4,76,6.8
11948,20221002,S92000003,S08000020,N411H,Emergency Department,581,419,162,72.1,44,7.6,15,2.6
11949,20221002,S92000003,S08000020,N121H,Emergency Department,327,286,41,87.5,4,1.2,0,0
11950,20221002,S92000003,S08000031,G107H,Emergency Department,1631,960,671,58.9,168,10.3,32,2
11951,20221002,S92000003,S08000031,C313H,Emergency Department,565,466,99,82.5,15,2.7,5,0.9
11952,20221002,S92000003,S08000031,G405H,Emergency Department,1831,863,968,47.1,377,20.6,108,5.9
11953,20221002,S92000003,S08000031,C418H,Emergency Department,1091,622,469,57,174,15.9,45,4.1
11954,20221002,S92000003,S08000031,G513H,Emergency Department,1596,1472,124,92.2,1,0.1,0,0
11955,20221002,S92000003,S08000022,H212H,Emergency Department,150,130,20,86.7,0,0,0,0
11956,20221002,S92000003,S08000022,H103H,Emergency Department,219,185,34,84.5,3,1.4,2,0.9
11957,20221002,S92000003,S08000022,C121H,Emergency Department,187,175,12,93.6,1,0.5,1,0.5
11958,20221002,S92000003,S08000022,H202H,Emergency Department,699,482,217,69,66,9.4,18,2.6
11959,20221002,S92000003,S08000032,L302H,Emergency Department,1202,551,651,45.8,233,19.4,117,9.7
11960,20221002,S92000003,S08000032,L106H,Emergency Department,1213,691,522,57,165,13.6,50,4.1
11961,20221002,S92000003,S08000032,L308H,Emergency Department,1341,684,657,51,278,20.7,125,9.3
11962,20221002,S92000003,S08000024,S319H,Emergency Department,1182,1119,63,94.7,1,0.1,0,0
11963,20221002,S92000003,S08000024,S314H,Emergency Department,2314,988,1326,42.7,582,25.2,349,15.1
11964,20221002,S92000003,S08000024,S308H,Emergency Department,1061,746,315,70.3,142,13.4,77,7.3
11965,20221002,S92000003,S08000025,R103H,Emergency Department,113,107,6,94.7,0,0,0,0
11966,20221002,S92000003,S08000026,Z102H,Emergency Department,155,141,14,91,0,0,0,0
11967,20221002,S92000003,S08000030,T101H,Emergency Department,1198,1045,153,87.2,2,0.2,0,0
11968,20221002,S92000003,S08000030,T202H,Emergency Department,451,391,60,86.7,2,0.4,0,0
11969,20221002,S92000003,S08000028,W107H,Emergency Department,114,112,2,98.2,0,0,0,0
11970,20221009,S92000003,S08000015,A210H,Emergency Department,574,353,221,61.5,124,21.6,69,12
11971,20221009,S92000003,S08000015,A111H,Emergency Department,1243,873,370,70.2,180,14.5,126,10.1
11972,20221009,S92000003,S08000016,B120H,Emergency Department,574,348,226,60.6,109,19,79,13.8
11973,20221009,S92000003,S08000017,Y146H,Emergency Department,661,495,166,74.9,50,7.6,15,2.3
11974,20221009,S92000003,S08000017,Y144H,Emergency Department,287,256,31,89.2,2,0.7,0,0
11975,20221009,S92000003,S08000029,F704H,Emergency Department,1316,839,477,63.8,139,10.6,25,1.9
11976,20221009,S92000003,S08000019,V217H,Emergency Department,1130,453,677,40.1,297,26.3,103,9.1
11977,20221009,S92000003,S08000020,N101H,Emergency Department,1017,513,504,50.4,144,14.2,25,2.5
11978,20221009,S92000003,S08000020,N411H,Emergency Department,544,375,169,68.9,65,11.9,37,6.8
11979,20221009,S92000003,S08000020,N121H,Emergency Department,345,312,33,90.4,2,0.6,0,0
11980,20221009,S92000003,S08000031,G107H,Emergency Department,1607,892,715,55.5,238,14.8,63,3.9
11981,20221009,S92000003,S08000031,C313H,Emergency Department,533,423,110,79.4,28,5.3,10,1.9
11982,20221009,S92000003,S08000031,G405H,Emergency Department,1747,811,936,46.4,419,24,149,8.5
11983,20221009,S92000003,S08000031,C418H,Emergency Department,1039,560,479,53.9,213,20.5,86,8.3
11984,20221009,S92000003,S08000031,G513H,Emergency Department,1545,1421,124,92,2,0.1,0,0
11985,20221009,S92000003,S08000022,H212H,Emergency Department,165,149,16,90.3,1,0.6,0,0
11986,20221009,S92000003,S08000022,H103H,Emergency Department,191,175,16,91.6,3,1.6,1,0.5
11987,20221009,S92000003,S08000022,C121H,Emergency Department,166,146,20,88,3,1.8,0,0
11988,20221009,S92000003,S08000022,H202H,Emergency Department,738,515,223,69.8,52,7,23,3.1
11989,20221009,S92000003,S08000032,L302H,Emergency Department,1189,568,621,47.8,276,23.2,140,11.8
11990,20221009,S92000003,S08000032,L106H,Emergency Department,1187,710,477,59.8,196,16.5,70,5.9
11991,20221009,S92000003,S08000032,L308H,Emergency Department,1410,787,623,55.8,237,16.8,85,6
11992,20221009,S92000003,S08000024,S319H,Emergency Department,1299,1187,112,91.4,2,0.2,0,0
11993,20221009,S92000003,S08000024,S314H,Emergency Department,2235,894,1341,40,607,27.2,322,14.4
11994,20221009,S92000003,S08000024,S308H,Emergency Department,1003,709,294,70.7,130,13,83,8.3
11995,20221009,S92000003,S08000025,R103H,Emergency Department,96,90,6,93.8,0,0,0,0
11996,20221009,S92000003,S08000026,Z102H,Emergency Department,188,174,14,92.6,0,0,0,0
11997,20221009,S92000003,S08000030,T101H,Emergency Department,1088,954,134,87.7,8,0.7,2,0.2
11998,20221009,S92000003,S08000030,T202H,Emergency Department,462,440,22,95.2,3,0.6,1,0.2
11999,20221009,S92000003,S08000028,W107H,Emergency Department,100,96,4,96,0,0,0,0
12000,20221016,S92000003,S08000015,A210H,Emergency Department,627,432,195,68.9,113,18,77,12.3
12001,20221016,S92000003,S08000015,A111H,Emergency Department,1183,840,343,71,164,13.9,117,9.9
12002,20221016,S92000003,S08000016,B120H,Emergency Department,534,316,218,59.2,106,19.9,70,13.1
12003,20221016,S92000003,S08000017,Y146H,Emergency Department,620,435,185,70.2,44,7.1,20,3.2
12004,20221016,S92000003,S08000017,Y144H,Emergency Department,268,235,33,87.7,4,1.5,0,0
12005,20221016,S92000003,S08000029,F704H,Emergency Department,1184,725,459,61.2,117,9.9,30,2.5
12006,20221016,S92000003,S08000019,V217H,Emergency Department,1066,406,660,38.1,297,27.9,127,11.9
12007,20221016,S92000003,S08000020,N101H,Emergency Department,997,486,511,48.7,136,13.6,27,2.7
12008,20221016,S92000003,S08000020,N411H,Emergency Department,535,376,159,70.3,63,11.8,27,5
12009,20221016,S92000003,S08000020,N121H,Emergency Department,346,296,50,85.5,1,0.3,0,0
12010,20221016,S92000003,S08000031,G107H,Emergency Department,1591,919,672,57.8,214,13.5,63,4
12011,20221016,S92000003,S08000031,C313H,Emergency Department,533,439,94,82.4,15,2.8,5,0.9
12012,20221016,S92000003,S08000031,G405H,Emergency Department,1707,707,1000,41.4,433,25.4,190,11.1
12013,20221016,S92000003,S08000031,C418H,Emergency Department,1079,580,499,53.8,203,18.8,85,7.9
12014,20221016,S92000003,S08000031,G513H,Emergency Department,1561,1382,179,88.5,1,0.1,0,0
12015,20221016,S92000003,S08000022,H212H,Emergency Department,168,154,14,91.7,1,0.6,0,0
12016,20221016,S92000003,S08000022,H103H,Emergency Department,186,150,36,80.6,13,7,10,5.4
12017,20221016,S92000003,S08000022,C121H,Emergency Department,138,135,3,97.8,1,0.7,0,0
12018,20221016,S92000003,S08000022,H202H,Emergency Department,686,490,196,71.4,76,11.1,30,4.4
12019,20221016,S92000003,S08000032,L302H,Emergency Department,1126,579,547,51.4,195,17.3,76,6.7
12020,20221016,S92000003,S08000032,L106H,Emergency Department,1160,838,322,72.2,67,5.8,13,1.1
12021,20221016,S92000003,S08000032,L308H,Emergency Department,1355,815,540,60.1,223,16.5,95,7
12022,20221016,S92000003,S08000024,S319H,Emergency Department,1206,1129,77,93.6,4,0.3,0,0
